
"Time";"HTI883A";
"24/04/2018  10:16:56";"39,645";
"24/04/2018  11:26:56";"34,911";
"24/04/2018  11:40:56";"34,495";
"24/04/2018  11:52:56";"34,113";
"24/04/2018  12:10:56";"33,648";
"24/04/2018  12:28:56";"33,190";
"24/04/2018  12:52:56";"32,739";
"24/04/2018  13:24:56";"32,281";
"24/04/2018  14:12:56";"31,823";
"24/04/2018  15:24:56";"31,365";
"24/04/2018  16:44:56";"30,990";
"24/04/2018  18:42:56";"30,678";
"24/04/2018  20:40:56";"30,185";
"24/04/2018  21:40:56";"29,803";
"24/04/2018  22:26:56";"29,421";
"24/04/2018  23:28:56";"29,005";
"25/04/2018  00:42:56";"28,547";
"25/04/2018  00:52:56";"28,547";
"25/04/2018  00:54:56";"34,335";
"25/04/2018  00:56:56";"38,618";
"25/04/2018  00:58:56";"40,908";
"25/04/2018  01:02:56";"43,323";
"25/04/2018  01:08:56";"45,780";
"25/04/2018  01:26:56";"51,041";
"25/04/2018  01:34:56";"52,693";
"25/04/2018  01:40:56";"53,769";
"25/04/2018  03:40:56";"54,081";
"25/04/2018  05:38:56";"53,811";
"25/04/2018  07:38:56";"53,929";
"25/04/2018  08:50:56";"54,421";
"25/04/2018  10:24:56";"54,893";
"25/04/2018  12:24:56";"55,039";
"25/04/2018  14:24:56";"55,088";
"25/04/2018  16:24:56";"55,351";
"25/04/2018  18:24:56";"55,199";
"25/04/2018  19:34:56";"54,775";
"25/04/2018  21:08:56";"54,310";
"25/04/2018  23:06:56";"53,811";
"26/04/2018  00:56:56";"54,234";
"26/04/2018  02:54:56";"54,116";
"26/04/2018  04:54:56";"54,234";
"26/04/2018  06:54:56";"53,963";
"26/04/2018  08:52:56";"54,081";
"26/04/2018  10:50:56";"54,421";
"26/04/2018  12:28:56";"54,893";
"26/04/2018  14:28:56";"54,852";
"26/04/2018  16:28:56";"55,039";
"26/04/2018  17:58:56";"54,581";
"26/04/2018  19:58:56";"54,852";
"26/04/2018  21:32:56";"54,387";
"26/04/2018  23:26:56";"53,963";
"27/04/2018  01:04:56";"54,387";
"27/04/2018  03:04:56";"54,852";
"27/04/2018  04:16:56";"54,421";
"27/04/2018  04:42:56";"53,929";
"27/04/2018  05:24:56";"53,464";
"27/04/2018  07:22:56";"53,193";
"27/04/2018  07:54:56";"53,623";
"27/04/2018  09:00:56";"54,116";
"27/04/2018  11:00:56";"54,581";
"27/04/2018  13:00:56";"54,852";
"27/04/2018  15:00:56";"55,004";
"27/04/2018  16:58:56";"54,546";
"27/04/2018  18:12:56";"55,004";
"27/04/2018  20:12:56";"54,692";
"27/04/2018  22:10:56";"54,546";
"28/04/2018  00:08:56";"54,387";
"28/04/2018  02:08:56";"54,387";
"28/04/2018  04:06:56";"54,081";
"28/04/2018  06:06:56";"53,929";
"28/04/2018  08:06:56";"54,081";
"28/04/2018  10:04:56";"54,546";
"28/04/2018  11:00:56";"55,004";
